fighter,fight_url,event_date,career_fights_before,career_wins,career_losses,career_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,career_win_by_ko,career_win_by_sub,career_win_by_dec,avg_scorecard_margin,career_avg_kd,career_avg_sig_str_landed,career_avg_sig_str_att,career_avg_sig_str_pct,career_avg_total_str_landed,career_avg_total_str_att,career_avg_td_landed,career_avg_td_att,career_avg_td_pct,career_avg_sub_att,career_avg_reversals,career_avg_ctrl_seconds,career_avg_head_landed,career_avg_head_att,career_avg_body_landed,career_avg_body_att,career_avg_leg_landed,career_avg_leg_att,career_avg_distance_landed,career_avg_distance_att,career_avg_clinch_landed,career_avg_clinch_att,career_avg_ground_landed,career_avg_ground_att,weight_class,std_career_avg_kd,std_career_avg_sig_str_landed,std_career_avg_sig_str_att,std_career_avg_sig_str_pct,std_career_avg_total_str_landed,std_career_avg_total_str_att,std_career_avg_td_landed,std_career_avg_td_att,std_career_avg_td_pct,std_career_avg_sub_att,std_career_avg_reversals,std_career_avg_ctrl_seconds,std_career_avg_head_landed,std_career_avg_head_att,std_career_avg_body_landed,std_career_avg_body_att,std_career_avg_leg_landed,std_career_avg_leg_att,std_career_avg_distance_landed,std_career_avg_distance_att,std_career_avg_clinch_landed,std_career_avg_clinch_att,std_career_avg_ground_landed,std_career_avg_ground_att,career_style,height_cms,reach_cms,age,fighter_rank_wc,fighter_rank_pfp
Taylor Lapilus,http://www.ufcstats.com/fight-details/f24144fbe9e32c10,2016-09-03,3,2,1,0,0,1,2,1,0,1,3.0,0.0,22.0,44.333333333333336,0.49000000000000005,35.666666666666664,58.666666666666664,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,54.0,12.666666666666666,32.0,6.0,7.666666666666667,3.3333333333333335,4.666666666666667,12.333333333333334,33.333333333333336,9.0,10.333333333333334,0.6666666666666666,0.6666666666666666,Bantamweight,-0.861086357402918,0.8690438495413813,0.4993058302632544,0.43355799674266793,1.876342260258149,1.1465167720480904,-0.8622841486407253,-0.7547817986512462,-1.3164100900441447,0.7731420888258654,-0.379925979954716,0.20941889555304324,0.6474581767812901,0.3676367670982614,1.2100628890985186,0.8009536810985284,-0.0818478220711344,0.036738519648773796,-0.14355307708511508,0.04621126202697134,5.019182705545713,4.061063362008511,-0.551442579646486,-0.6270405053638584,Striker,167.64,185.42,24.41,,
Taylor Lapilus,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9,2023-09-02,4,3,1,0,1,0,2,1,0,2,4.333333333333333,0.0,20.75,45.0,0.4575,33.25,58.25,0.0,0.25,0.0,0.25,0.0,40.5,13.25,34.75,5.0,6.75,2.5,3.5,11.75,34.75,8.25,9.5,0.75,0.75,Bantamweight,-0.861086357402918,0.6561439207341572,0.5532804177595287,0.05176700973390748,1.5482919428888262,1.1142140623299943,-0.8622841486407253,-0.8278103123345162,-1.3164100900441447,0.4056696409939036,-0.379925979954716,-0.12137247167652856,0.7771819942189441,0.6283923282302275,0.7002319308416494,0.46424143449029925,-0.4556116835010369,-0.3548566233274023,-0.2507692865513217,0.1622942815008698,4.504420733124242,3.6349670877879334,-0.5192941350252336,-0.6047020650510022,Striker,167.64,185.42,31.4,,
Taylor Lapilus,http://www.ufcstats.com/fight-details/477c3b9de012e4b3,2024-01-13,5,4,1,0,2,0,2,1,0,3,4.0,0.0,22.6,47.4,0.47000000000000003,32.8,58.2,0.0,0.2,0.0,0.2,0.0,32.4,15.6,38.0,5.0,6.6,2.0,2.8,14.8,38.2,7.0,8.4,0.8,0.8,Bantamweight,-0.861086357402918,0.971235815368849,0.747588932746117,0.19860969704496917,1.4872067113786762,1.110337737163823,-0.8622841486407253,-0.8716274205444783,-1.3164100900441447,0.18518617229472648,-0.379925979954716,-0.3198472920142717,1.2997836587534923,0.9365579913861876,0.7002319308416494,0.40914306686349805,-0.6798700003589785,-0.5898137091131079,0.3098183229434153,0.44499057598436437,3.6464841124217884,3.072520005816772,-0.500005068252482,-0.5912990008632886,Striker,167.64,185.42,31.76,,
Taylor Lapilus,http://www.ufcstats.com/fight-details/753735b48b1c20b9,2024-06-08,6,4,2,0,0,1,2,1,0,3,1.4,0.0,21.166666666666668,44.333333333333336,0.4716666666666667,29.833333333333332,53.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,27.333333333333332,14.166666666666666,34.833333333333336,5.166666666666667,6.5,1.8333333333333333,3.0,13.666666666666666,35.5,6.166666666666667,7.5,1.3333333333333333,1.3333333333333333,Bantamweight,-0.861086357402918,0.7271105636698988,0.4993058302632544,0.21818872201977718,1.0844966666080593,0.7459631715436954,-0.8622841486407253,-0.9008388260177862,-1.3164100900441447,0.03819719316194162,-0.379925979954716,-0.4439961508263579,0.9810337073352572,0.6362940119008934,0.7852037572177943,0.3724108217789641,-0.7546227726449589,-0.5226831131743348,0.10151254455192815,0.2237499976929338,3.0745263652868204,2.6123360296585485,-0.29425502267646636,-0.44833298286100953,Striker,167.64,185.42,32.17,,
Taylor Lapilus,http://www.ufcstats.com/fight-details/d063d46208c560b1,2024-09-28,7,5,2,0,1,0,2,1,0,4,2.6666666666666665,0.0,22.428571428571427,46.285714285714285,0.47714285714285715,29.857142857142858,54.142857142857146,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,23.571428571428573,13.857142857142858,35.142857142857146,6.428571428571429,7.857142857142857,2.142857142857143,3.2857142857142856,14.857142857142858,37.57142857142857,6.428571428571429,7.571428571428571,1.1428571428571428,1.1428571428571428,Bantamweight,-0.861086357402918,0.942038110846715,0.6573742650737725,0.2825198040798612,1.0877286894392844,0.7958016379659015,-0.8622841486407253,-0.9217041156415778,-1.3164100900441447,-0.06679493479004751,-0.379925979954716,-0.5361743448691662,0.9122006613479309,0.6656431226776516,1.4285618712086054,0.8709198622119264,-0.6157961955424237,-0.4267822618332306,0.3203211352992886,0.39348483289006275,3.2542845143863817,2.6488585674488836,-0.3677371818107577,-0.49939227500468064,Striker,167.64,185.42,32.47,,
Te Edwards,http://www.ufcstats.com/fight-details/9d204f44a9988b93,2018-10-27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,182.88,28.13,11.0,
Te Edwards,http://www.ufcstats.com/fight-details/2ea1f463620bcd3d,2019-01-19,1,0,1,0,0,1,0,0,0,0,,0.0,5.0,15.0,0.33,6.0,16.0,1.0,1.0,1.0,0.0,0.0,227.0,4.0,14.0,1.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,2.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,182.88,28.36,10.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/3b6dfd089301d16e,2015-06-13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,152.4,25.82,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/0eab2845f901f8b6,2015-12-12,1,1,0,0,1,0,1,0,0,1,7.0,0.0,13.0,25.0,0.52,34.0,52.0,1.0,2.0,0.5,0.0,0.0,183.0,5.0,15.0,4.0,6.0,4.0,4.0,9.0,18.0,3.0,3.0,1.0,4.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,152.4,26.32,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/28f5f50617f2b686,2016-04-16,2,2,0,0,2,0,2,0,0,2,8.0,0.0,11.5,23.5,0.485,31.5,48.5,0.5,2.0,0.25,0.0,0.0,164.5,6.0,16.0,2.5,4.5,3.0,3.0,9.5,19.5,1.5,2.0,0.5,2.0,Women'S Strawweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,154.94,152.4,26.67,4.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/ebe38ba75cbf2320,2017-02-04,3,2,1,0,0,1,2,0,0,2,4.333333333333333,0.0,12.333333333333334,25.333333333333332,0.48333333333333334,30.666666666666668,47.333333333333336,0.3333333333333333,1.6666666666666667,0.16666666666666666,0.0,0.0,120.33333333333333,7.333333333333333,18.0,2.3333333333333335,4.666666666666667,2.6666666666666665,2.6666666666666665,8.666666666666666,19.333333333333332,3.3333333333333335,4.666666666666667,0.3333333333333333,1.3333333333333333,Women'S Strawweight,-0.4691345882734509,-0.9065713039381796,-1.0582650977254204,0.25700017429427713,0.6899759992889183,-0.19432199252474097,-0.3169629064661156,0.6354176541577633,-1.1854208088693954,-0.6284094683344987,-0.5774131995546163,1.4921570678690828,-0.9091184454531048,-1.0981276691228492,-0.7122718164344313,-0.32251579270947217,-0.1563048580804337,-0.4766869543167859,-0.6789808139575544,-0.9883862942424664,0.030494089314017318,0.10942885217986195,-0.8330985284103483,-0.5404043836572329,Mixed,154.94,152.4,27.47,6.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/f0ac3761d3fdda3e,2017-07-07,4,3,1,0,1,0,2,0,0,3,5.5,0.0,18.25,42.75,0.45499999999999996,32.0,59.25,0.25,1.25,0.16666666666666666,0.0,0.0,90.25,9.75,31.0,3.75,6.0,4.75,5.75,15.5,38.25,2.5,3.5,0.25,1.0,Women'S Strawweight,-0.4691345882734509,0.09380345931173238,0.19501504921795915,-0.07327781906472061,0.8949590584500038,0.7446965420306424,-0.4937319977781519,0.14426732759779062,-1.1854208088693954,-0.6284094683344987,-0.5774131995546163,0.728894145475687,-0.28922939544153686,0.0405807037040421,-0.05046054490359432,0.10536905189045714,0.9552762946093541,0.7850788019932547,0.5856283259119144,0.3887866361787623,-0.3341422718250766,-0.2741381219960393,-0.8724845294288011,-0.6635258571580186,Striker,154.94,152.4,27.89,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/ea674e0285fb77f5,2017-12-02,5,4,1,0,2,0,2,0,1,3,5.5,0.0,17.0,37.6,0.5039999999999999,30.2,53.0,0.2,2.4,0.125,0.0,0.0,107.2,8.4,26.2,3.6,5.6,5.0,5.8,13.4,32.2,3.2,4.2,0.4,1.2,Women'S Strawweight,-0.4691345882734509,-0.11754332165655892,-0.17557209471075297,0.49790882827377975,0.618231928582538,0.2522043036274692,-0.5997934525653738,1.499842228903315,-1.3348120231583829,-0.6284094683344987,-0.5774131995546163,1.1589431161538497,-0.6355122440686884,-0.37986546472434857,-0.12053467953627114,-0.0229964014895218,1.0886660329321287,0.8055398683117959,0.1969923463422729,-0.05166602791190356,-0.027847728468237687,-0.043997937490498566,-0.801589727595586,-0.5896529730575472,Muay_Thai,154.94,152.4,28.3,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/4d9d371b8db6fb91,2018-02-24,6,5,1,0,3,0,3,0,1,4,5.4,0.0,20.833333333333332,43.5,0.5099999999999999,35.5,60.166666666666664,0.16666666666666666,2.1666666666666665,0.1,0.0,0.0,106.66666666666667,12.166666666666666,32.0,4.333333333333333,6.5,4.333333333333333,5.0,14.333333333333334,34.333333333333336,6.166666666666667,8.166666666666666,0.3333333333333333,1.0,Women'S Strawweight,-0.4691345882734509,0.5305868066462008,0.24898405076097552,0.5678500503968615,1.4330395887478538,0.8169287369964409,-0.6705010890901885,1.2247980460297303,-1.4244467517317752,-0.6284094683344987,-0.5774131995546163,1.1454115851197286,0.3306596545700308,0.12817365545995682,0.22204997866792667,0.26582586861543067,0.7329600640713965,0.47816280721513676,0.36971944837322473,0.10364510432943319,1.2702577171869365,1.2601297747075653,-0.8330985284103483,-0.6635258571580186,Striker,154.94,152.4,28.53,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/0b2ae6c368369d1b,2018-07-28,7,5,2,0,0,1,3,0,1,4,3.8333333333333335,0.0,24.857142857142858,53.0,0.49999999999999994,37.857142857142854,67.71428571428571,0.14285714285714285,1.8571428571428572,0.1,0.0,0.0,91.42857142857143,16.571428571428573,42.0,4.285714285714286,6.428571428571429,4.0,4.571428571428571,18.571428571428573,43.57142857142857,6.0,8.571428571428571,0.2857142857142857,0.8571428571428571,Women'S Strawweight,-0.4691345882734509,1.2109221587155579,0.9325914036391826,0.4512813468583925,1.795420354050487,1.4116717448966536,-0.7210065437507702,0.8599435177280366,-1.4244467517317752,-0.6284094683344987,-0.5774131995546163,0.7587964127162672,1.4605066915369285,1.004103173019104,0.19980422164168013,0.2429034662261488,0.5551070796410306,0.3027822387704978,1.1540414933096899,0.7761977751959359,1.1973304449591176,1.3932040310543066,-0.855604814706607,-0.7162922029440696,Striker,154.94,152.4,28.95,5.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/ec149b086b0e7fac,2019-03-02,8,5,3,0,0,2,3,0,1,4,2.0,0.0,21.875,46.75,0.47874999999999995,34.75,61.25,0.125,2.25,0.08333333333333333,0.0,0.0,96.125,14.5,37.0,3.75,5.625,3.625,4.125,16.375,38.5,5.25,7.5,0.25,0.75,Women'S Strawweight,-0.4691345882734509,0.7067091241197772,0.4828497241140463,0.20357285183914464,1.317736617969743,0.9022940583196578,-0.7588856347462065,1.323028111341725,-1.4842032374473701,-0.6284094683344987,-0.5774131995546163,0.8779524170234277,0.9291732200984413,0.5661384142395304,-0.05046054490359432,-0.01497356065327301,0.3550224721568687,0.12009414664066578,0.7475599840659317,0.40698715948829395,0.8691577199339331,1.0409486466070506,-0.8724845294288011,-0.755866962283608,Striker,154.94,152.4,29.54,7.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/d93b589bcec80ffe,2019-08-10,9,5,4,0,0,3,3,0,1,4,0.875,0.0,20.0,43.44444444444444,0.4577777777777777,31.444444444444443,56.333333333333336,0.1111111111111111,2.111111111111111,0.07142857142857142,0.0,0.0,86.22222222222223,13.444444444444445,34.666666666666664,3.3333333333333335,5.111111111111111,3.2222222222222223,3.6666666666666665,14.88888888888889,35.888888888888886,4.888888888888889,6.888888888888889,0.2222222222222222,0.6666666666666666,Women'S Strawweight,-0.4691345882734509,0.3896889526673402,0.2449863469429742,-0.0408976236373687,0.8095494504662178,0.5148668307758284,-0.7883471499648793,1.1593113358217342,-1.526886441529938,-0.6284094683344987,-0.5774131995546163,0.6267028954784181,0.6584170833117795,0.36175486014239583,-0.2451109188832522,-0.1798875111761626,0.14011678263684316,-0.06746562794596193,0.4725331995821246,0.21689280492207422,0.7111486301069926,0.8400326125149119,-0.885613196434952,-0.7866473306588044,Striker,154.94,152.4,29.98,8.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/1adee75d6c671cc8,2020-06-20,10,5,5,0,0,4,3,0,1,4,-0.3333333333333333,0.0,19.4,42.9,0.44799999999999995,30.2,55.0,0.1,2.1,0.0625,0.0,0.0,80.4,12.8,34.1,3.4,5.2,3.2,3.6,14.1,35.2,5.1,7.1,0.2,0.6,Women'S Strawweight,-0.4691345882734509,0.2882424978025601,0.20580884952656234,-0.15487591154164942,0.618231928582538,0.4098018199164846,-0.8119163621398175,1.146213993780135,-1.558898844591864,-0.6284094683344987,-0.5774131995546163,0.47898368168926214,0.4931133366420282,0.31211885414737783,-0.21396685904650703,-0.15136185486950046,0.12825991700815215,-0.09474704970401678,0.32653767286548663,0.1667402518024763,0.803523174928896,0.9094399697467414,-0.8961161300398728,-0.8112716253589615,Striker,154.94,152.4,30.84,11.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/5ddf45e816a50fac,2020-12-12,11,6,5,0,1,0,3,0,1,5,0.6,0.0,18.727272727272727,41.63636363636363,0.4445454545454545,30.727272727272727,55.0,0.09090909090909091,2.0,0.05555555555555555,0.0,0.0,78.63636363636364,12.181818181818182,33.09090909090909,3.5454545454545454,5.181818181818182,3.0,3.3636363636363638,13.272727272727273,33.81818181818182,5.2727272727272725,7.2727272727272725,0.18181818181818182,0.5454545454545454,Women'S Strawweight,-0.4691345882734509,0.17449950295417077,0.11487925904802557,-0.19514510003675684,0.6992934110689674,0.4098018199164846,-0.8312002630102214,1.0283379154057413,-1.5837973803066951,-0.6284094683344987,-0.5774131995546163,0.4342373688377933,0.33454610629424136,0.2237296028300458,-0.14601618303906277,-0.15719664820495416,0.021548126349932417,-0.19147209048257516,0.1734386506107795,0.06614099569161036,0.8791023479649992,0.9662278074818749,-0.9047094393529896,-0.831418775568181,Striker,154.94,152.4,31.32,10.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/903d2c361d005b70,2021-08-07,12,7,5,0,2,0,3,1,1,5,0.6,0.0,21.5,46.75,0.44916666666666666,32.5,59.0,0.16666666666666666,1.9166666666666667,0.15,0.0,0.0,73.33333333333333,13.416666666666666,36.25,4.333333333333333,6.166666666666667,3.75,4.333333333333333,16.333333333333332,39.416666666666664,5.0,6.833333333333333,0.16666666666666666,0.5,Women'S Strawweight,-0.4691345882734509,0.6433050898292898,0.4828497241140463,-0.14127622946216084,0.9718277056354109,0.7249968524945154,-0.6705010890901885,0.930107850093747,-1.2451772945849906,-0.6284094683344987,-0.5774131995546163,0.29969089548715666,0.6512919218173935,0.5004437004225943,0.22204997866792667,0.1588546574654484,0.421717341318256,0.20534858963458733,0.739848952725264,0.4737224116232432,0.7597668115922049,0.8217675185065354,-0.9118705304472537,-0.8482080674091973,Striker,154.94,152.4,31.98,10.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/d8945e21a63e2451,2022-04-09,13,8,5,0,3,0,3,1,1,6,1.1818181818181819,0.0,23.153846153846153,50.38461538461539,0.4492307692307692,33.92307692307692,62.30769230769231,0.15384615384615385,1.9230769230769231,0.13636363636363635,0.0,0.0,67.84615384615384,13.923076923076923,38.30769230769231,5.384615384615385,7.384615384615385,3.8461538461538463,4.6923076923076925,18.153846153846153,43.30769230769231,4.846153846153846,6.615384615384615,0.15384615384615385,0.46153846153846156,Women'S Strawweight,-0.4691345882734509,0.9229331384950289,0.744391808514818,-0.14052899418306822,1.1906077014707999,0.98563889866481,-0.6976963339074247,0.9376640089639003,-1.2940689647159318,-0.6284094683344987,-0.5774131995546163,0.1604722588861025,0.7811890967535048,0.6806830434588034,0.7131678453242948,0.5497110058980763,0.4730210868270155,0.352248552947191,1.076761706686736,0.7569972231331334,0.6924493295357568,0.750112149704444,-0.9179299152193235,-0.8624143912746725,Striker,154.94,152.4,32.65,7.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/13d8d5cd83e5b57e,2024-05-11,14,8,6,0,0,1,3,1,1,6,0.8333333333333334,0.0,24.0,51.214285714285715,0.4571428571428572,34.142857142857146,62.42857142857143,0.14285714285714285,1.7857142857142858,0.13636363636363635,0.0,0.0,66.07142857142857,13.357142857142858,37.785714285714285,6.071428571428571,8.071428571428571,4.571428571428571,5.357142857142857,19.357142857142858,44.642857142857146,4.5,6.142857142857143,0.14285714285714285,0.42857142857142855,Women'S Strawweight,-0.4691345882734509,1.0659986517658724,0.8040937809177151,-0.04829881116361903,1.2243961178160347,0.9951640232756849,-0.7210065437507702,0.7757463188891841,-1.2940689647159318,-0.6284094683344987,-0.5774131995546163,0.11544460238863219,0.6360237186151384,0.6349614477620347,1.0340201101259285,0.7701187211796331,0.8599979100930865,0.6243132809190023,1.2994495128765622,0.854200017951072,0.5409849949087486,0.5947584929738594,-0.9231236735953833,-0.8745912403022229,Striker,154.94,152.4,34.74,10.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/58e5fc1914c4e641,2024-10-05,15,8,7,0,0,2,3,1,1,6,0.5384615384615384,0.0,25.2,54.93333333333333,0.45266666666666666,35.0,65.73333333333333,0.13333333333333333,1.6666666666666667,0.13636363636363635,0.0,0.0,61.666666666666664,14.6,41.46666666666667,5.933333333333334,8.066666666666666,4.666666666666667,5.4,20.466666666666665,47.93333333333333,4.6,6.6,0.13333333333333333,0.4,Women'S Strawweight,-0.4691345882734509,1.268891561495432,1.0717114965056245,-0.10047718322369645,1.3561709415624466,1.2555751573342007,-0.741208725615003,0.6354176541577633,-1.2940689647159318,-0.6284094683344987,-0.5774131995546163,0.003688654115756635,0.9548238014782302,0.9573869320826163,0.9695074147498135,0.7685905610203476,0.9108130485017628,0.6418513377634665,1.5047832617194792,1.0937535723679548,0.5847413582454397,0.7450541236713552,-0.9276249308546349,-0.885144509459433,Striker,154.94,152.4,35.14,10.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/afdd95ae7b7cdb0c,2025-05-17,16,9,7,0,1,0,3,1,1,7,0.8571428571428571,0.0,24.4375,53.875,0.445625,34.0,64.375,0.125,1.5625,0.13636363636363635,0.0,0.0,57.8125,14.1875,40.875,5.75,7.75,4.5,5.25,19.8125,47.0625,4.5,6.4375,0.125,0.375,Women'S Strawweight,-0.4691345882734509,1.1399700251047742,0.9955552387727016,-0.1825609786320355,1.2024336471916324,1.1485401775212443,-0.7588856347462065,0.5126300725177702,-1.2940689647159318,-0.6284094683344987,-0.5774131995546163,-0.0940978006230094,0.8490151532866006,0.9055611022936999,0.8838612501987638,0.6669679104278645,0.8218865562865796,0.5804681388078428,1.3837200696709997,1.0303550828397532,0.5409849949087486,0.6916287236968548,-0.9315635309564803,-0.894378619971992,Striker,154.94,152.4,35.75,13.0,
Tecia Pennington,http://www.ufcstats.com/fight-details/9126633d921afb57,2025-11-08,17,10,7,0,2,0,3,1,1,8,1.0,0.0,24.529411764705884,54.294117647058826,0.4441176470588235,33.76470588235294,64.52941176470588,0.11764705882352941,1.4705882352941178,0.13636363636363635,0.0,0.0,54.411764705882355,14.411764705882353,40.94117647058823,5.529411764705882,7.647058823529412,4.588235294117647,5.705882352941177,19.88235294117647,47.294117647058826,4.529411764705882,6.647058823529412,0.11764705882352941,0.35294117647058826,Women'S Strawweight,-0.4691345882734509,1.155510229587737,1.0257143866937992,-0.20013199644481972,1.1662601661632055,1.16070763282297,-0.7744829075090333,0.4042880887177763,-1.2940689647159318,-0.6284094683344987,-0.5774131995546163,-0.18037996656897945,0.9065403541750982,0.9113576946893116,0.7808110522095332,0.6339326834550759,0.8689652874593233,0.7670249199474832,1.3966473869185896,1.0472173323765253,0.5538545135371872,0.7605257327137447,-0.9350387663404613,-0.9025263645418968,Striker,154.94,152.4,36.23,13.0,
Teemu Packalen,http://www.ufcstats.com/fight-details/7e9cb0c322773157,2015-07-18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,190.5,28.16,,
Teemu Packalen,http://www.ufcstats.com/fight-details/4bf6b6904ec94421,2016-02-27,1,0,1,0,0,1,0,0,0,0,-5.0,0.0,6.0,10.0,0.6,10.0,14.0,1.0,4.0,0.25,0.0,0.0,119.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,190.5,28.77,,
Teemu Packalen,http://www.ufcstats.com/fight-details/eee7f546c126ee8b,2017-03-18,2,1,1,0,1,0,1,0,1,0,-5.0,0.5,6.0,10.5,0.5700000000000001,8.0,12.5,0.5,2.0,0.25,0.5,0.0,64.5,5.5,10.0,0.5,0.5,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.5,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,190.5,29.82,,
Teemu Packalen,http://www.ufcstats.com/fight-details/2c7b788effdc1b4c,2019-09-07,3,1,2,0,0,1,1,0,1,0,-5.0,0.3333333333333333,4.333333333333333,7.333333333333333,0.7133333333333334,5.666666666666667,8.666666666666666,0.3333333333333333,1.3333333333333333,0.25,0.3333333333333333,0.0,43.0,3.6666666666666665,6.666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,3.3333333333333335,5.0,Lightweight,0.93599338761862,-2.091643260536835,-2.3581753665341565,2.7021588448992575,-2.3235869280199934,-2.772185275936228,-0.299360992744356,0.14932838807082335,-0.6171934489513049,0.847457474197808,-0.44271999241933024,-0.20010362545400692,-1.465050255110751,-2.0397614410547686,-1.5230719176707284,-1.6057705926801233,-1.4587057296796195,-1.4670622711717036,-2.084417331960835,-2.3268767540136617,-1.24028774042207,-1.3159885620094107,0.5796362971563054,0.6217112864073044,BJJ,185.42,190.5,32.3,,
Tereza Bleda,http://www.ufcstats.com/fight-details/33719a2d9c69ed17,2022-11-19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Women'S Flyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,20.97,,
Tereza Bleda,http://www.ufcstats.com/fight-details/9cfb84817a43b63c,2023-06-17,1,0,1,0,0,1,0,0,0,0,,0.0,4.0,7.0,0.57,11.0,14.0,0.0,3.0,0.0,2.0,0.0,139.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,Women'S Flyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,21.54,,
Tereza Bleda,http://www.ufcstats.com/fight-details/71170fb7ade3e1f4,2025-12-13,2,1,1,0,1,0,1,0,0,1,9.0,0.0,8.5,21.0,0.47,33.5,49.0,0.5,2.5,0.25,1.0,0.0,160.5,3.0,11.5,3.0,6.0,2.5,3.5,4.0,16.0,2.5,3.0,2.0,2.0,Women'S Flyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,180.34,24.04,,
Terrance McKinney,http://www.ufcstats.com/fight-details/d4ad90ac58429b64,2021-06-12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,185.42,26.74,,
Terrance McKinney,http://www.ufcstats.com/fight-details/cb1f27818d46af0e,2022-02-26,1,1,0,0,1,0,1,1,0,0,,1.0,4.0,5.0,0.8,5.0,7.0,0.0,0.0,,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,185.42,27.45,,
Terrance McKinney,http://www.ufcstats.com/fight-details/463fac0e48505b62,2022-03-12,2,2,0,0,2,0,2,1,1,0,,0.5,3.5,4.5,0.775,9.0,11.5,0.0,0.0,,0.5,0.0,63.0,3.0,3.5,0.5,1.0,0.0,0.0,1.0,1.5,0.0,0.0,2.5,3.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,185.42,27.49,,
Terrance McKinney,http://www.ufcstats.com/fight-details/b530bb13aac1e48b,2022-08-06,3,2,1,0,0,1,2,1,1,0,,0.6666666666666666,14.333333333333334,23.333333333333332,0.7133333333333334,20.333333333333332,32.333333333333336,0.6666666666666666,1.0,0.66,0.3333333333333333,0.0,73.0,13.0,21.333333333333332,1.3333333333333333,2.0,0.0,0.0,5.666666666666667,11.666666666666666,1.6666666666666667,1.6666666666666667,7.0,10.0,Lightweight,2.7096688160686724,-0.43812824478107343,-1.090209015839156,2.7021588448992575,-0.25949899493889805,-0.8661249924728746,0.43607367902402605,-0.1713970417431989,0.9196135441068025,0.847457474197808,-0.44271999241933024,0.5284682993615486,0.7102382710329985,-0.6028210941981716,-1.196499966822749,-1.1715121285820613,-1.4587057296796195,-1.4670622711717036,-1.2543662174617323,-1.5684474946744378,-0.2495217794636488,-0.5707478080161539,2.4187515238860358,2.328761882649362,BJJ,177.8,185.42,27.89,,
